classification_id,user_name,user_id,workflow_id,task,created_at,subject_id,extractor,data.text,data.gold_standard,data.aggregation_version
404154555,abracey,2418206.0,16423,T2,2022-03-22 13:00:55 UTC,51283957,text_extractor,"8. The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",False,3.6.0
404154555,abracey,2418206.0,16423,T4,2022-03-22 13:00:55 UTC,51283957,text_extractor,,False,3.6.0
404154659,abracey,2418206.0,16423,T2,2022-03-22 13:02:00 UTC,50837620,text_extractor,"Eighth: That the lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of the
negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant
or servants whose time shall be employed for domestic purposes only by the occupants of the dwelling house.",False,3.6.0
404154659,abracey,2418206.0,16423,T4,2022-03-22 13:02:00 UTC,50837620,text_extractor,,False,3.6.0
404154782,abracey,2418206.0,16423,T2,2022-03-22 13:03:15 UTC,50614683,text_extractor," that said property shall be used solely as a place for the burial of the dead of the white race, and that right ofinterment in said for lot'... or any part thereof, shall not be sold or conveyed to any person or persons of African descent. nor shall any portion
of said lot be used for the burial of any person of African descent: and in event of the violation of the right of interment in said lot shall thereupon revert to and become vested in the.party of the first part. its successors or assigns.",False,3.6.0
404154782,abracey,2418206.0,16423,T4,2022-03-22 13:03:15 UTC,50614683,text_extractor,,False,3.6.0
404154828,abracey,2418206.0,16423,T2,2022-03-22 13:03:45 UTC,50614844,text_extractor,,,3.6.0
404154828,abracey,2418206.0,16423,T4,2022-03-22 13:03:45 UTC,50614844,text_extractor,,False,3.6.0
404325751,ammahas,2443556.0,16423,T2,2022-03-23 01:16:45 UTC,50837605,text_extractor," That the lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of the negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant or servants whose time shall be employed for dome st stic purposes only by the occupants of the dwelling house.",False,3.6.0
404325751,ammahas,2443556.0,16423,T4,2022-03-23 01:16:45 UTC,50837605,text_extractor,"deemed and taken as covenants running with the land and shall be kept
by the parties of the second part, their heirs and assigns, orever.",False,3.6.0
404326363,ammahas,2443556.0,16423,T2,2022-03-23 01:19:11 UTC,50614682,text_extractor,"roperty shall be used solely as a place for the burial of the dead of the white
race, and that right of interment in lot
or any part thereof, shall not lbe sold or conveyed to any person or
persons of African descent, nor shall any portion of said lot
be used for the burial of any person of African descent;",False,3.6.0
404326363,ammahas,2443556.0,16423,T4,2022-03-23 01:19:11 UTC,50614682,text_extractor,,False,3.6.0
404327262,ammahas,2443556.0,16423,T2,2022-03-23 01:23:35 UTC,50614746,text_extractor,,,3.6.0
404327262,ammahas,2443556.0,16423,T4,2022-03-23 01:23:35 UTC,50614746,text_extractor,,False,3.6.0
404327985,ammahas,2443556.0,16423,T2,2022-03-23 01:27:00 UTC,51492314,text_extractor,,,3.6.0
404327985,ammahas,2443556.0,16423,T4,2022-03-23 01:27:00 UTC,51492314,text_extractor,,False,3.6.0
404328414,ammahas,2443556.0,16423,T2,2022-03-23 01:28:57 UTC,51492474,text_extractor,,,3.6.0
404328414,ammahas,2443556.0,16423,T4,2022-03-23 01:28:57 UTC,51492474,text_extractor,,False,3.6.0
404328831,ammahas,2443556.0,16423,T2,2022-03-23 01:30:47 UTC,50614827,text_extractor,,,3.6.0
404328831,ammahas,2443556.0,16423,T4,2022-03-23 01:30:47 UTC,50614827,text_extractor,,False,3.6.0
404418701,abracey,2418206.0,16423,T2,2022-03-23 13:14:44 UTC,50989512,text_extractor,"And second party, as evidenced by the acceptance of this indenture, expressly agrees as a part of the consideration for
this conveyance, that said property shall be used solely as a place for the burial of the deed of the white race, and
African that right descent, of nor shall any portion of said lot be used for the burial of any person of African descent; and of in event
interment in lot or any part thereof, shall not be sold or conveyed to any person or persons
of the violation of this condition, the right of interment in said lot shall thereupon revert to and become vested in the
first party, its successors or assigns.",False,3.6.0
404418701,abracey,2418206.0,16423,T4,2022-03-23 13:14:44 UTC,50989512,text_extractor,,False,3.6.0
404418801,abracey,2418206.0,16423,T2,2022-03-23 13:15:15 UTC,50723058,text_extractor,,,3.6.0
404418801,abracey,2418206.0,16423,T4,2022-03-23 13:15:15 UTC,50723058,text_extractor,,False,3.6.0
404419074,abracey,2418206.0,16423,T2,2022-03-23 13:16:45 UTC,50837367,text_extractor,"And second parties as evidenced by the acceptance of this indenture, expressly agrees as a part of the consideration
for this conveyance, that said property shall be used solely as a place for the burial of the dead of the white race
and that right of interment in lot - or any part therefore, shall not be sold or conveyed to any person or persons of
African descent, nor shall any portion of said lot be used for the burial of any person of African descent; and in
event of the violation of this condition, the right of interment in said lot shall thereupon revert to and become vest-
ed in the first party, its successors or assigns.",False,3.6.0
404419074,abracey,2418206.0,16423,T4,2022-03-23 13:16:45 UTC,50837367,text_extractor,,False,3.6.0
404419303,abracey,2418206.0,16423,T2,2022-03-23 13:18:01 UTC,51492161,text_extractor,"It is hereby made a consideration of this deed that no house shall be built upon said property at a cost
of less than $2500.00, and no person shall build upon the same other than a member of the white race.",False,3.6.0
404419303,abracey,2418206.0,16423,T4,2022-03-23 13:18:01 UTC,51492161,text_extractor,,False,3.6.0
404419512,abracey,2418206.0,16423,T2,2022-03-23 13:19:03 UTC,51716755,text_extractor,"Seventh: That the premises shall not be occupied by negroes or persons with negro blood; provided that this shall
not be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic
purposes by the occupants of the dwelling house, together with the family of such servant.",False,3.6.0
404419512,abracey,2418206.0,16423,T4,2022-03-23 13:19:03 UTC,51716755,text_extractor,,False,3.6.0
404664712,abracey,2418206.0,16423,T2,2022-03-24 11:56:32 UTC,51716547,text_extractor,,,3.6.0
404664712,abracey,2418206.0,16423,T4,2022-03-24 11:56:32 UTC,51716547,text_extractor,,False,3.6.0
404664904,abracey,2418206.0,16423,T2,2022-03-24 11:57:39 UTC,50837655,text_extractor,"Sixth: That the premises shall not be occupied by negroes or persons with negro blood; provided that this shall not be
construed to prevent the living upon the premises of any negro servant whose time is employed for domestic purposes by
the occupants of the dwelling house together with the family of such servant.",False,3.6.0
404664904,abracey,2418206.0,16423,T4,2022-03-24 11:57:39 UTC,50837655,text_extractor,,False,3.6.0
404665038,abracey,2418206.0,16423,T2,2022-03-24 11:58:34 UTC,50989525,text_extractor,"7. The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant or servants, whose
time shall be employed for domestic purposes only by the owner or tenant thereof.",False,3.6.0
404665038,abracey,2418206.0,16423,T4,2022-03-24 11:58:34 UTC,50989525,text_extractor,,False,3.6.0
404665339,abracey,2418206.0,16423,T2,2022-03-24 12:00:46 UTC,50723279,text_extractor,"3 NO Property or buildings shall be owned or occupied by the colored
race. except such buildings as may be constructed by the owners and residents of the property, for the use of their servants.",False,3.6.0
404665339,abracey,2418206.0,16423,T4,2022-03-24 12:00:46 UTC,50723279,text_extractor,,False,3.6.0
404665415,abracey,2418206.0,16423,T2,2022-03-24 12:01:28 UTC,50837168,text_extractor,"Third: That the premises shall not be owned or occupied by negroes or persons of negro blood, provided
that this shall not be construed to prevent the living upon the premises of any negro who is employed
for domestic purposes by the occupants of the dwelling on said land",False,3.6.0
404665415,abracey,2418206.0,16423,T4,2022-03-24 12:01:28 UTC,50837168,text_extractor,,False,3.6.0
404924082,abracey,2418206.0,16423,T2,2022-03-25 12:09:33 UTC,50837261,text_extractor,"(3) No property or building shall be owned or occupied by the colored race, except such buildings as may be constructed
by the owners and residents of the property, for the use of their servants.",False,3.6.0
404924082,abracey,2418206.0,16423,T4,2022-03-25 12:09:33 UTC,50837261,text_extractor,,False,3.6.0
404924120,abracey,2418206.0,16423,T2,2022-03-25 12:09:59 UTC,50614929,text_extractor,,,3.6.0
404924120,abracey,2418206.0,16423,T4,2022-03-25 12:09:59 UTC,50614929,text_extractor,,False,3.6.0
404924284,abracey,2418206.0,16423,T2,2022-03-25 12:11:24 UTC,51284072,text_extractor,"8 The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof. Mentions duke university",False,3.6.0
404924284,abracey,2418206.0,16423,T4,2022-03-25 12:11:24 UTC,51284072,text_extractor,,False,3.6.0
404924487,abracey,2418206.0,16423,T2,2022-03-25 12:12:59 UTC,51492388,text_extractor,"And second party as evidenced by the acceptance of this indenture, expressly agrees as a part of the consideration for
this conveyance that s aid property shall be used solely as a place for the burial of the dead of the white race and that
right of terment in lot or any part thereof shall not be sold or conveyed to any person or persons of African descent
|nor shall any portion of said lot be used for the burial of any person of African Descent; and in event of the violation
of this condition the right of interment in said lot shall thereupon revert to and become vested in the first party, its
successors or assigns,",False,3.6.0
404924487,abracey,2418206.0,16423,T4,2022-03-25 12:12:59 UTC,51492388,text_extractor,,False,3.6.0
404924635,abracey,2418206.0,16423,T2,2022-03-25 12:14:20 UTC,50989560,text_extractor,,,3.6.0
404924635,abracey,2418206.0,16423,T4,2022-03-25 12:14:20 UTC,50989560,text_extractor,,False,3.6.0
404924783,abracey,2418206.0,16423,T2,2022-03-25 12:15:48 UTC,50615131,text_extractor,"SEVENTH. That the premises shall not be occupled by negross or
persons with negro blood, provided that this shall not b6 construed to prevent the living
upon the premises of any negro servant whose time is employed for domestic purposes by the
occupants of the dwelling house, together with the family of such servant.",False,3.6.0
404924783,abracey,2418206.0,16423,T4,2022-03-25 12:15:48 UTC,50615131,text_extractor,,False,3.6.0
405081030,not-logged-in-995d31f344d0496a2e5a,,16423,T2,2022-03-25 22:49:56 UTC,50837506,text_extractor,,,3.6.0
405081030,not-logged-in-995d31f344d0496a2e5a,,16423,T4,2022-03-25 22:49:56 UTC,50837506,text_extractor,,False,3.6.0
405081214,TiaMHall,2180620.0,16423,T2,2022-03-25 22:50:54 UTC,50614367,text_extractor,"It is further understood and agresithat said lot shall never be owned or occupied
by a colored persen.
To HAVE AND TO HOLD said
lot or parcel of land, together with all privileges and appurtenances thereon and thereunto belonging, unto the
said part_ies the second part and
their
.heirs and assigns forever.",False,3.6.0
405081214,TiaMHall,2180620.0,16423,T4,2022-03-25 22:50:54 UTC,50614367,text_extractor,,False,3.6.0
405081400,johnkilleen,2171363.0,16423,T2,2022-03-25 22:51:58 UTC,51284098,text_extractor,,,3.6.0
405081400,johnkilleen,2171363.0,16423,T4,2022-03-25 22:51:58 UTC,51284098,text_extractor,,False,3.6.0
405081980,johnkilleen,2171363.0,16423,T2,2022-03-25 22:55:04 UTC,50722496,text_extractor,,,3.6.0
405081980,johnkilleen,2171363.0,16423,T4,2022-03-25 22:55:04 UTC,50722496,text_extractor,,False,3.6.0
405082285,bemoweiss,2448015.0,16423,T2,2022-03-25 22:56:45 UTC,51716551,text_extractor,,,3.6.0
405082285,bemoweiss,2448015.0,16423,T4,2022-03-25 22:56:45 UTC,51716551,text_extractor,,False,3.6.0
405082774,not-logged-in-c7d1d973b94647d485fd,,16423,T2,2022-03-25 22:59:11 UTC,51283915,text_extractor,"And the second party as evidenced by the acceptance of this indenture, expressly agrees as a part of
the consideration for this conveyance, that said property shall be used solely as a place for the burial of the dead of the white race, and that right of interment in lot or any part thereof, shall not be sold or conveyed to any person or persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent and in event of the violation of this condition, the right of interment in said lot shall thereupon revert to and become vested in the first party, its successors or assigns.",False,3.6.0
