subject_id,workflow_id,task,reducer,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.gold_standard,data.user_ids,data.aggregation_version
50989538,16423,T2,text_reducer,"[['', '7.'], ['The', 'The'], ['lot', 'lot'], ['hereby', 'hereby'], ['conveyed', 'conveyed'], ['shall', 'shall'], ['not', 'not'], ['be', 'be'], ['sold,', 'sold,'], ['transferred,', 'transferred,'], ['conveyed,', 'conveyed,'], ['leased,', 'leased,'], ['or', 'or'], ['rented', 'rented'], ['to', 'to'], ['persons', 'persons'], ['of', 'of'], ['Negro', 'Negro'], ['blood,', 'blood,'], ['provided', 'provided'], ['that', 'that'], ['this', 'this'], ['shall', 'shall'], ['not', 'not'], ['be', 'be'], ['construed', 'construed'], ['to', 'to'], ['prevent', 'prevent'], ['the', 'the'], ['living', 'living'], ['upon', 'upon'], ['the', 'the'], ['premises', 'premises'], ['of', 'of'], ['any', 'any'], ['Negro', 'Negro'], ['servant', 'servant'], ['or', 'or'], ['servants', 'servants'], ['whose', 'whose'], ['time', 'time'], ['shall', 'shall'], ['be', 'be'], ['employed', 'employed'], ['for', 'for'], ['domestic', 'domestic'], ['purposes', 'purposes'], ['only', 'only'], ['by', 'by'], ['the', 'the'], ['owner', 'owner'], ['or', 'or'], ['tenant', 'tenant'], ['thereof.', 'thereof.']]",2.0,1.9814814814814814,"7. The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.","[False, False]","[nan, 2448014.0]",3.6.0
50989538,16423,T4,text_reducer,,,,,,,3.6.0
50989541,16423,T2,text_reducer,,,,,,,3.6.0
50989541,16423,T4,text_reducer,,,,,,,3.6.0
50989545,16423,T2,text_reducer,"[['', 'subject'], ['', 'to'], ['', 'the'], ['', 'terms'], ['', 'and'], ['', 'conditions'], ['', 'hereinafter'], ['', 'contained,'], ['', 'the'], ['', 'exclusive'], ['', 'right'], ['', 'of'], ['', 'interment'], ['', 'of'], ['', 'the'], ['', 'dead'], ['', 'of'], ['', 'the'], ['', 'white'], ['', 'race'], ['', 'in:'], ['And', 'And'], ['second', 'second'], ['party', 'party'], ['as', 'as'], ['evidenced', 'evidenced'], ['by', 'by'], ['the', 'the'], ['acceptance', 'acceptance'], ['of', 'of'], ['this', 'this'], ['indenture,', 'indenture,'], ['expressly', 'expressly'], ['agrees', 'agrees'], ['as', 'as'], ['a', 'a'], ['part', 'part'], ['of', 'of'], ['the', 'the'], ['consideration', 'consideration'], ['for', 'for'], ['this', 'this'], ['conveyance,', 'conveyance,'], ['that', 'that'], ['said', 'said'], ['property', 'property'], ['shall', 'shall'], ['be', 'be'], ['used', 'used'], ['solely', 'solely'], ['as', 'as'], ['a', 'a'], ['place', 'place'], ['for', 'for'], ['the', 'the'], ['burial', 'burial'], ['of', 'of'], ['the', 'the'], ['dead', 'dead'], ['of', 'of'], ['the', 'the'], ['white', 'white'], ['race,', 'race,'], ['and', 'and'], ['that', 'that'], ['right', 'right'], ['of', 'of'], ['interment', 'interment'], ['in', 'in'], ['lot,', 'lot,'], ['or', 'or'], ['any', 'any'], ['part', 'part'], ['thereof,', 'thereof,'], ['shall', 'shall'], ['not', 'not'], ['be', 'be'], ['sold', 'sold'], ['or', 'or'], ['conveyed', 'conveyed'], ['to', 'to'], ['any', 'any'], ['person', 'person'], ['or', 'or'], ['persons', 'persons'], ['of', 'of'], ['African', 'African'], ['descent,', 'descent,'], ['nor', 'nor'], ['shall', 'shall'], ['any', 'any'], ['portion', 'portion'], ['of', 'of'], ['said', 'said'], ['lot', 'lot'], ['be', 'be'], ['used', 'used'], ['for', 'for'], ['the', 'the'], ['burial', 'burial'], ['of', 'of'], ['any', 'any'], ['person', 'person'], ['of', 'of'], ['African', 'African'], ['descent;', 'descent;'], ['and', 'and'], ['in', ''], ['event', 'inevent'], ['of', 'of'], ['the', 'the'], ['violation', 'violation'], ['of', 'of'], ['this', 'this'], ['condition,', 'condition,'], ['the', 'the'], ['right', 'right'], ['of', 'of'], ['interment', 'interment'], ['in', 'in'], ['said', 'said'], ['lot', 'lot'], ['shall', 'shall'], ['thereupon', 'thereupon'], ['revert', 'revert'], ['to', 'to'], ['and', 'and'], ['become', 'become'], ['vested', 'vested'], ['in', 'in'], ['the', 'the'], ['first', 'first'], ['part,', 'part,'], ['its', 'its'], ['successors', 'successors'], ['or', 'or'], ['assigns.', 'assigns.']]",2.0,1.832116788321168,"subject to the terms and conditions hereinafter contained, the exclusive right of interment of the dead of the white race in: And second party as evidenced by the acceptance of this indenture, expressly agrees as a part of the consideration for this conveyance, that said property shall be used solely as a place for the burial of the dead of the white race, and that right of interment in lot, or any part thereof, shall not be sold or conveyed to any person or persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent; and in event of the violation of this condition, the right of interment in said lot shall thereupon revert to and become vested in the first part, its successors or assigns.","[False, False]","[2170255.0, 2468673.0]",3.6.0
50989545,16423,T4,text_reducer,,,,,,,3.6.0
50989549,16423,T2,text_reducer,"[['SEVENTH.'], ['That'], ['the'], ['lot'], ['hereby'], ['conveyed'], ['shall'], ['not'], ['be'], ['sold,'], ['transferred,'], ['conveyed,'], ['leased,'], ['or'], ['rented'], ['to'], ['persons'], ['of'], ['negro'], ['blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['negro'], ['servant'], ['or'], ['servants'], ['whose'], ['time'], ['shall'], ['be'], ['employed'], ['for'], ['domestic'], ['purposes'], ['only'], ['by'], ['the'], ['occupants'], ['of'], ['the'], ['dwelling'], ['house.']]",1.0,1.0,"SEVENTH. That the lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant or servants whose time shall be employed for domestic purposes only by the occupants of the dwelling house.",[False],[2182151.0],3.6.0
50989549,16423,T4,text_reducer,[['Duke']],1.0,1.0,Duke,[False],[2182151.0],3.6.0
50989553,16423,T2,text_reducer,,,,,,,3.6.0
50989553,16423,T4,text_reducer,,,,,,,3.6.0
50989554,16423,T2,text_reducer,"[['That', 'That'], ['the', 'the'], ['said', 'said'], ['property', 'property'], ['shall', 'shall'], ['not', 'not'], ['be', 'be'], ['sold,', 'sold,'], ['leased,', 'leased,'], ['or', 'or'], ['rented', 'rented'], ['to', 'to'], ['any', 'any'], ['negro', 'negro'], ['or', 'or'], ['person', 'person'], ['of', 'of'], ['African', 'African'], ['descent.', 'descent.']]",2.0,2.0,"That the said property shall not be sold, leased, or rented to any negro or person of African descent.","[False, False]","[2418206.0, 2448014.0]",3.6.0
50989554,16423,T4,text_reducer,,,,,,,3.6.0
50989556,16423,T2,text_reducer,"[['EIGHTH:'], ['That'], ['the'], ['lot'], ['conveyed'], ['shall'], ['not'], ['be'], ['sold,'], ['transferred,'], ['conveyed,'], ['leased,'], ['or'], ['rented'], ['to'], ['persons'], ['of'], ['the'], ['negro'], ['blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['negro'], ['servant'], ['or'], ['servants'], ['whose'], ['time'], ['shall'], ['be'], ['employed'], ['for'], ['domestic'], ['purposes'], ['only'], ['by'], ['the'], ['occupants'], ['of'], ['the'], ['dwelling'], ['house.']]",1.0,1.0,"EIGHTH: That the lot conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of the negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant or servants whose time shall be employed for domestic purposes only by the occupants of the dwelling house.",[False],[2182227.0],3.6.0
50989556,16423,T4,text_reducer,"[['NINTH:'], ['That'], ['the'], ['foregoing'], ['covenants'], ['shall'], ['be'], ['deemed'], ['and'], ['taken'], ['as'], ['covenants'], ['running'], ['the'], ['land'], ['and'], ['shall'], ['be'], ['kept'], ['by'], ['the'], ['parties'], ['of'], ['the'], ['second'], ['part,'], ['their'], ['heirs,'], ['and'], ['assigns,'], ['forever.'], ['(Continues'], ['to'], ['give'], ['provisions'], ['for'], ['what'], ['happens'], ['if'], ['provisions'], ['are'], ['broken)'], ['Includes'], ['a'], ['minimum'], ['price'], ['for'], ['value'], ['of'], ['the'], ['houses'], ['to'], ['be'], ['built/sold'], ['on'], ['the'], ['lots'], ['-'], ['no'], ['less'], ['than'], ['$'], ['6000.'], ['Property'], ['on'], ['Elmwood'], ['Avenue.']]",1.0,1.0,"NINTH: That the foregoing covenants shall be deemed and taken as covenants running the land and shall be kept by the parties of the second part, their heirs, and assigns, forever. (Continues to give provisions for what happens if provisions are broken) Includes a minimum price for value of the houses to be built/sold on the lots - no less than $ 6000. Property on Elmwood Avenue.",[False],[2182227.0],3.6.0
50989557,16423,T2,text_reducer,"[['(3)'], ['No'], ['property'], ['or'], ['building'], ['shall'], ['be'], ['owned'], ['or'], ['occupied'], ['by'], ['the'], ['colored'], ['race,'], ['except'], ['such'], ['buildings'], ['as'], ['may'], ['be'], ['constructed'], ['by'], ['the'], ['owners'], ['and'], ['residents'], ['of'], ['the'], ['property,'], ['for'], ['the'], ['use'], ['of'], ['their'], ['servants.']]",1.0,1.0,"(3) No property or building shall be owned or occupied by the colored race, except such buildings as may be constructed by the owners and residents of the property, for the use of their servants.",[False],[2180620.0],3.6.0
50989557,16423,T4,text_reducer,"[['Y.E.'], ['Smith'], ['-'], ['Forest'], ['Hills']]",1.0,1.0,Y.E. Smith - Forest Hills,[False],[2180620.0],3.6.0
50989558,16423,T2,text_reducer,"[['5.', ''], ['The', 'The'], ['lot', 'lot'], ['or', 'or'], ['lots', 'lots'], ['hereby', 'hereby'], ['conveyed', 'conveyed'], ['shall', 'shall'], ['not', 'not'], ['be', 'be'], ['sold,', 'sold,'], ['transferred,', 'transferred,'], ['conveyed,', 'conveyed,'], ['devised,', 'devised,'], ['leased', 'leased'], ['or', 'or'], ['rented', 'rented'], ['to', 'to'], ['persons', 'persons'], ['of', 'of'], ['negro', 'negro'], ['blood,', 'blood,'], ['provided', 'provided'], ['that', 'that'], ['this', 'this'], ['shall', 'shall'], ['not', 'not'], ['be', 'be'], ['construed', 'construed'], ['to', 'to'], ['prevent', 'prevent'], ['the', 'the'], ['living', 'living'], ['upon', 'upon'], ['the', 'the'], ['premises', 'premises'], ['of', 'of'], ['any', 'any'], ['negro', 'negro'], ['servant', 'servant'], ['or', 'or'], ['servants', 'servants'], ['whose', 'whose'], ['time', 'time'], ['shall', 'shall'], ['be', 'be'], ['employed', 'employed'], ['for', 'for'], ['domestic', 'domestic'], ['purposes', 'purposes'], ['only', 'only'], ['by', 'by'], ['the', 'the'], ['occupants', 'occupants'], ['of', 'of'], ['the', 'the'], ['dwelling', 'dwelling'], ['house.', 'house.']]",2.0,1.9827586206896552,"5. The lot or lots hereby conveyed shall not be sold, transferred, conveyed, devised, leased or rented to persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant or servants whose time shall be employed for domestic purposes only by the occupants of the dwelling house.","[False, False]","[2180620.0, 2465210.0]",3.6.0
50989558,16423,T4,text_reducer,"[['Rigsbee'], ['Ave'], ['-'], ['to'], ['be'], ['turned'], ['into'], ['rental'], ['property']]",1.0,1.0,Rigsbee Ave - to be turned into rental property,[False],[2180620.0],3.6.0
50989559,16423,T2,text_reducer,"[['SEVENTH:'], ['That'], ['the'], ['premises'], ['shall'], ['not'], ['be'], ['occupied'], ['by'], ['negroes'], ['or'], ['persons'], ['with'], ['negro'], ['blood;'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['negro'], ['servant'], ['whose'], ['time'], ['is'], ['employed'], ['for'], ['domestic'], ['pur-'], ['poses'], ['by'], ['the'], ['occupants'], ['of'], ['the'], ['dwelling'], ['house,'], ['together'], ['with'], ['the'], ['family'], ['of'], ['such'], ['servant.']]",1.0,1.0,"SEVENTH: That the premises shall not be occupied by negroes or persons with negro blood; provided that this shall not be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic pur- poses by the occupants of the dwelling house, together with the family of such servant.",[False],[nan],3.6.0
50989559,16423,T4,text_reducer,"[['Hope'], ['Valley']]",1.0,1.0,Hope Valley,[False],[nan],3.6.0
50989560,16423,T2,text_reducer,,,,,,,3.6.0
50989560,16423,T4,text_reducer,"[['Lease'], ['agreement']]",1.0,1.0,Lease agreement,[False],[nan],3.6.0
50989561,16423,T2,text_reducer,"[['That'], ['the'], ['premises'], ['shall'], ['not'], ['be'], ['occupied'], ['by'], ['negroes'], ['or'], ['persons'], ['with'], ['negro'], ['blood;'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['negro'], ['servant'], ['whose'], ['time'], ['is'], ['employed'], ['for'], ['domestic'], ['purposes'], ['by'], ['the'], ['occupants'], ['of'], ['the'], ['dwelling'], ['house,'], ['together'], ['with'], ['the'], ['family'], ['of'], ['such'], ['servant.']]",1.0,1.0,"That the premises shall not be occupied by negroes or persons with negro blood; provided that this shall not be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic purposes by the occupants of the dwelling house, together with the family of such servant.",[False],[nan],3.6.0
50989561,16423,T4,text_reducer,,,,,,,3.6.0
50989564,16423,T2,text_reducer,"[['PAGE'], ['1'], ['And'], ['second'], ['party'], ['as'], ['evidenced'], ['by'], ['the'], ['acceptance'], ['of'], ['this'], ['indenture,'], ['expressly'], ['agrees'], ['as'], ['a'], ['part'], ['of'], ['the'], ['consideration'], ['for'], ['this'], ['conveyance,'], ['that'], ['said'], ['property'], ['shall'], ['be'], ['used'], ['solely'], ['as'], ['a'], ['place'], ['for'], ['the'], ['burial'], ['of'], ['the'], ['dead'], ['of'], ['the'], ['white'], ['race,'], ['and'], ['that'], ['right'], ['of'], ['interment'], ['in'], ['lots,'], ['or'], ['any'], ['part'], ['therof,'], ['shall'], ['not'], ['be'], ['sold'], ['or'], ['conveyed'], ['to'], ['any'], ['person'], ['or'], ['persons'], ['of'], ['African'], ['descent,'], ['nor'], ['shall'], ['any'], ['portion'], ['of'], ['said'], ['lots'], ['be'], ['used'], ['for'], ['the'], ['burial'], ['of'], ['any'], ['person'], ['of'], ['African'], ['descent;'], ['and'], ['in'], ['event'], ['of'], ['the'], ['violation'], ['of'], ['this'], ['condition,'], ['the'], ['right'], ['of'], ['interment'], ['in'], ['said'], ['lots'], ['shall'], ['thereupon'], ['revert'], ['to'], ['and'], ['become'], ['vested'], ['in'], ['the'], ['first'], ['party'], ['it'], ['its'], ['successors'], ['or'], ['assigns.'], ['PAGE'], ['3'], ['7.'], ['The'], ['lot'], ['hereby'], ['conveyed'], ['shall'], ['not'], ['be'], ['sold,'], ['transferred,'], ['conveyed,'], ['leased.'], ['or'], ['rented'], ['to'], ['persons'], ['of'], ['Negro'], ['Blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed3'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['Negro'], ['servant'], ['or'], ['servants'], ['whose'], ['time'], ['shall'], ['be'], ['employed'], ['for'], ['domestic'], ['purposes'], ['only'], ['by'], ['the'], ['owner'], ['or'], ['tenant'], ['thereto']]",1.0,1.0,"PAGE 1 And second party as evidenced by the acceptance of this indenture, expressly agrees as a part of the consideration for this conveyance, that said property shall be used solely as a place for the burial of the dead of the white race, and that right of interment in lots, or any part therof, shall not be sold or conveyed to any person or persons of African descent, nor shall any portion of said lots be used for the burial of any person of African descent; and in event of the violation of this condition, the right of interment in said lots shall thereupon revert to and become vested in the first party it its successors or assigns. PAGE 3 7. The lot hereby conveyed shall not be sold, transferred, conveyed, leased. or rented to persons of Negro Blood, provided that this shall not be construed3 to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereto",[False],[nan],3.6.0
50989564,16423,T4,text_reducer,"[['This'], ['scan'], ['has'], ['a'], ['pagination'], ['error.'], ['There'], ['are'], ['three'], ['deeds.'], ['The'], ['first'], ['(Woodlawn)'], ['has'], ['a'], ['covenant,'], ['as'], ['does'], ['the'], ['third'], ['(Duke'], ['Forest).']]",1.0,1.0,"This scan has a pagination error. There are three deeds. The first (Woodlawn) has a covenant, as does the third (Duke Forest).",[False],[nan],3.6.0
50989566,16423,T2,text_reducer,,,,,,,3.6.0
50989566,16423,T4,text_reducer,"[['I'], ['do'], ['not'], ['think'], ['this'], ['is'], ['a'], ['deed'], ['for'], ['land'], ['or'], ['property.'], ['It'], ['seems'], ['to'], ['establish'], ['a'], ['trust'], ['and'], ['transfer'], ['stocks'], ['and'], ['funds'], ['between'], ['two'], ['parties.']]",1.0,1.0,I do not think this is a deed for land or property. It seems to establish a trust and transfer stocks and funds between two parties.,[False],[2365883.0],3.6.0
